,wlan.sa,wlan.ssid,ts_relative,frame.time_relative,wlan.ds.current_channel,wlan_radio.signal_dbm,wlan_radio.duration
1800,88:36:6c:67:72:ec,carlynne,540.9792,540.9863994469999,1,-47,2256
1801,88:36:6c:67:72:ec,carlynne,541.0816,541.08879582,1,-45,2256
1802,88:36:6c:67:72:ec,carlynne,541.184,541.191093261,1,-67,2256
1803,88:36:6c:67:72:ec,carlynne,541.7984,541.805530064,1,-71,2256
1804,88:36:6c:67:72:ec,carlynne,541.9008,541.908002398,1,-69,2256
1805,88:36:6c:67:72:ec,carlynne,542.0032,542.010546483,1,-21,2256
1806,88:36:6c:67:72:ec,carlynne,542.106213,542.113406143,1,-21,2256
1807,88:36:6c:67:72:ec,carlynne,542.208,542.215217474,1,-21,2256
1808,88:36:6c:67:72:ec,carlynne,542.9248,542.932030575,1,-21,2256
1809,88:36:6c:67:72:ec,carlynne,543.6416,543.6488270469999,1,-69,2256
1810,88:36:6c:67:72:ec,carlynne,543.744,543.75115382,1,-67,2256
1811,88:36:6c:67:72:ec,carlynne,544.6656,544.672859849,1,-47,2256
1812,88:36:6c:67:72:ec,carlynne,544.768,544.7751538919999,1,-47,2256
1813,88:36:6c:67:72:ec,carlynne,545.4848,545.492054209,1,-69,2256
1814,88:36:6c:67:72:ec,carlynne,545.5872,545.5943704069999,1,-67,2256
1815,88:36:6c:67:72:ec,carlynne,545.6896,545.696771016,1,-21,2256
1816,88:36:6c:67:72:ec,carlynne,545.792146,545.799398699,1,-23,2256
1817,88:36:6c:67:72:ec,carlynne,545.8944,545.901645262,1,-21,2256
1818,88:36:6c:67:72:ec,carlynne,546.5088,546.51605603,1,-21,2256
1819,88:36:6c:67:72:ec,carlynne,547.5328,547.540010331,1,-63,2256
1820,88:36:6c:67:72:ec,carlynne,548.352,548.359283953,1,-47,2256
1821,88:36:6c:67:72:ec,carlynne,548.4544,548.461599535,1,-45,2256
1822,88:36:6c:67:72:ec,carlynne,548.5568,548.564107201,1,-45,2256
1823,88:36:6c:67:72:ec,carlynne,548.7616,548.7688840769999,1,-67,2256
1824,88:36:6c:67:72:ec,carlynne,549.1712,549.178505806,1,-67,2256
1825,88:36:6c:67:72:ec,carlynne,549.273751,549.280946683,1,-69,2256
1826,88:36:6c:67:72:ec,carlynne,549.376102,549.3832785769999,1,-21,2256
1827,88:36:6c:67:72:ec,carlynne,549.478467,549.485675142,1,-21,2256
1828,88:36:6c:67:72:ec,carlynne,549.5808,549.588105369,1,-23,2256
1829,88:36:6c:67:72:ec,carlynne,550.1952,550.2023975230001,1,-21,2256
1830,88:36:6c:67:72:ec,carlynne,550.2976,550.304906547,1,-21,2256
1831,88:36:6c:67:72:ec,carlynne,550.4,550.40730695,1,-21,2256
1832,88:36:6c:67:72:ec,carlynne,550.5024,550.5097373269999,1,-67,2256
1833,88:36:6c:67:72:ec,carlynne,550.6048,550.612032738,1,-65,2256
1834,88:36:6c:67:72:ec,carlynne,551.3216,551.328932593,1,-65,2256
1835,88:36:6c:67:72:ec,carlynne,551.5264,551.533739138,1,-31,2256
1836,88:36:6c:67:72:ec,carlynne,552.0384,552.045733776,1,-45,2256
1837,88:36:6c:67:72:ec,carlynne,552.1408,552.148026887,1,-49,2256
1838,88:36:6c:67:72:ec,carlynne,552.345651,552.35298885,1,-67,2256
1839,88:36:6c:67:72:ec,carlynne,552.8576,552.864845249,1,-69,2256
1840,88:36:6c:67:72:ec,carlynne,552.96,552.967369233,1,-67,2256
